Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,1,8.33%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,2,,16.67%
Total,1,8.33%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,2,,16.67%
48100,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,3,,42.86%
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,5,,55.56%
48200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,8,,66.67%
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,8,,66.67%
50000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,7,12.28%,0,,0%,0,0%,0,,0%,0,,0%,,6,,10.53%,,13,,22.81%
Total,7,12.28%,0,,0%,0,0%,0,,0%,0,,0%,,6,,10.53%,,13,,22.81%
50002,,,,,,,,,,,,,,,,,,,,,
Polling Place,33,16.26%,0,,0%,0,0%,0,,0%,0,,0%,,1,,0.49%,,78,,38.42%
Vote by Mail,35,13.89%,0,,0%,2,0.79%,0,,0%,0,,0%,,15,,5.95%,,81,,32.14%
Total,68,14.95%,0,,0%,2,0.44%,0,,0%,0,,0%,,16,,3.52%,,159,,34.95%
50004,,,,,,,,,,,,,,,,,,,,,
Polling Place,17,15.04%,1,,0.88%,1,0.88%,0,,0%,0,,0%,,1,,0.88%,,47,,41.59%
Vote by Mail,17,18.89%,0,,0%,0,0%,0,,0%,0,,0%,,4,,4.44%,,25,,27.78%
Total,34,16.75%,1,,0.49%,1,0.49%,0,,0%,0,,0%,,5,,2.46%,,72,,35.47%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
45044,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0%,2,,6.06%,0,0%,0,,0%,2,,6.06%,,0,,0%,,0,,0%
Total,0,0%,2,,5.71%,0,0%,0,,0%,2,,5.71%,,0,,0%,,0,,0%
47000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,6,,27.27%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,6,,27.27%,,0,,0%,,0,,0%
48000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,2,,16.67%,0,0%,0,,0%,2,,16.67%,,0,,0%,,0,,0%
Total,0,0%,2,,16.67%,0,0%,0,,0%,2,,16.67%,,0,,0%,,0,,0%
48100,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,1,,14.29%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,1,,11.11%,,0,,0%,,0,,0%
48200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,4,,33.33%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,4,,33.33%,,0,,0%,,0,,0%
50000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,10,,17.54%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,10,,17.54%,,0,,0%,,0,,0%
50002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,17,,8.37%,,0,,0%,,0,,0%
Vote by Mail,1,0.4%,3,,1.19%,0,0%,0,,0%,42,,16.67%,,0,,0%,,0,,0%
Total,1,0.22%,3,,0.66%,0,0%,0,,0%,59,,12.97%,,0,,0%,,0,,0%
50004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,6,,5.31%,,0,,0%,,0,,0%
Vote by Mail,0,0%,1,,1.11%,0,0%,0,,0%,8,,8.89%,,0,,0%,,0,,0%
Total,0,0%,1,,0.49%,0,0%,0,,0%,14,,6.9%,,0,,0%,,0,,0%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
45044,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,0%,6,,18.18%,0,0%,0,,0%,33,,0,,,0%,0,,,0%,
Total,0,0%,6,,17.14%,0,0%,0,,0%,35,,0,,,0%,0,,,0%,
47000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,4.55%,3,,13.64%,0,0%,0,,0%,22,,0,,,0%,0,,,0%,
Total,1,4.55%,3,,13.64%,0,0%,0,,0%,22,,0,,,0%,0,,,0%,
48000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,8.33%,4,,33.33%,0,0%,0,,0%,12,,0,,,0%,0,,,0%,
Total,1,8.33%,4,,33.33%,0,0%,0,,0%,12,,0,,,0%,0,,,0%,
48100,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,0%,3,,42.86%,0,0%,0,,0%,7,,0,,,0%,0,,,0%,
Total,0,0%,3,,33.33%,0,0%,0,,0%,9,,0,,,0%,0,,,0%,
48200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,12,,0,,,0%,0,,,0%,
Total,0,0%,0,,0%,0,0%,0,,0%,12,,0,,,0%,0,,,0%,
50000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,3,5.26%,18,,31.58%,0,0%,0,,0%,57,,0,,,0%,0,,,0%,
Total,3,5.26%,18,,31.58%,0,0%,0,,0%,57,,0,,,0%,0,,,0%,
50002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,69,,33.99%,3,1.48%,1,,0.49%,203,,0,,,0%,0,,,0%,
Vote by Mail,11,4.37%,57,,22.62%,5,1.98%,0,,0%,252,,0,,,0%,0,,,0%,
Total,11,2.42%,126,,27.69%,8,1.76%,1,,0.22%,455,,0,,,0%,0,,,0%,
50004,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.88%,39,,34.51%,0,0%,0,,0%,113,,0,,,0%,0,,,0%,
Vote by Mail,7,7.78%,27,,30%,1,1.11%,0,,0%,90,,0,,,0%,0,,,0%,
Total,8,3.94%,66,,32.51%,1,0.49%,0,,0%,203,,0,,,0%,0,,,0%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
45044,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
47000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
48000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
48100,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
48200,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
50006,,,,,,,,50006,,,,,,,,,,,,,
Polling Place,136,336,,,,,,Polling Place,,,,1,,0.74%,,0,,0%,,,
Vote by Mail,186,336,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,322,336,,,,,,Total,,,,1,,0.31%,,0,,0%,,,
50008,,,,,,,,50008,,,,,,,,,,,,,
Polling Place,204,489,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,300,489,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,504,489,,,,,,Total,,,,0,,0%,,0,,0%,,,
50010,,,,,,,,50010,,,,,,,,,,,,,
Polling Place,4,79,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,68,79,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,72,79,,,,,,Total,,,,0,,0%,,0,,0%,,,
50012,,,,,,,,50012,,,,,,,,,,,,,
Polling Place,188,567,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,321,567,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,509,567,,,,,,Total,,,,0,,0%,,0,,0%,,,
50014,,,,,,,,50014,,,,,,,,,,,,,
Polling Place,0,60,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,46,60,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,46,60,,,,,,Total,,,,0,,0%,,0,,0%,,,
50018,,,,,,,,50018,,,,,,,,,,,,,
Polling Place,1,110,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,91,110,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,92,110,,,,,,Total,,,,0,,0%,,0,,0%,,,
50020,,,,,,,,50020,,,,,,,,,,,,,
Polling Place,51,133,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,69,133,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,120,133,,,,,,Total,,,,0,,0%,,0,,0%,,,
50026,,,,,,,,50026,,,,,,,,,,,,,
Polling Place,0,12,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,8,12,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,8,12,,,,,,Total,,,,0,,0%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
50006,,,,,,,,,,,,,,,,,,,,,
Polling Place,25,18.38%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,64,,47.06%
Vote by Mail,38,20.65%,0,,0%,0,0%,0,,0%,0,,0%,,15,,8.15%,,57,,30.98%
Total,63,19.69%,0,,0%,0,0%,0,,0%,0,,0%,,15,,4.69%,,121,,37.81%
50008,,,,,,,,,,,,,,,,,,,,,
Polling Place,34,16.92%,1,,0.5%,0,0%,0,,0%,0,,0%,,0,,0%,,83,,41.29%
Vote by Mail,51,17.29%,2,,0.68%,0,0%,1,,0.34%,0,,0%,,11,,3.73%,,108,,36.61%
Total,85,17.14%,3,,0.6%,0,0%,1,,0.2%,0,,0%,,11,,2.22%,,191,,38.51%
50010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,14,20.9%,0,,0%,0,0%,0,,0%,0,,0%,,5,,7.46%,,27,,40.3%
Total,15,21.13%,0,,0%,0,0%,0,,0%,0,,0%,,5,,7.04%,,28,,39.44%
50012,,,,,,,,,,,,,,,,,,,,,
Polling Place,24,12.83%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,82,,43.85%
Vote by Mail,50,15.77%,2,,0.63%,1,0.32%,0,,0%,1,,0.32%,,13,,4.1%,,121,,38.17%
Total,74,14.68%,2,,0.4%,1,0.2%,0,,0%,1,,0.2%,,13,,2.58%,,203,,40.28%
50014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,8,17.78%,0,,0%,0,0%,0,,0%,0,,0%,,3,,6.67%,,10,,22.22%
Total,8,17.78%,0,,0%,0,0%,0,,0%,0,,0%,,3,,6.67%,,10,,22.22%
50018,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,12,13.48%,0,,0%,0,0%,0,,0%,0,,0%,,8,,8.99%,,21,,23.6%
Total,13,14.44%,0,,0%,0,0%,0,,0%,0,,0%,,8,,8.89%,,21,,23.33%
50020,,,,,,,,,,,,,,,,,,,,,
Polling Place,3,6%,0,,0%,1,2%,0,,0%,0,,0%,,1,,2%,,27,,54%
Vote by Mail,9,13.04%,0,,0%,3,4.35%,0,,0%,0,,0%,,3,,4.35%,,28,,40.58%
Total,12,10.08%,0,,0%,4,3.36%,0,,0%,0,,0%,,4,,3.36%,,55,,46.22%
50026,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,4,50%,0,,0%,0,0%,0,,0%,0,,0%,,1,,12.5%,,3,,37.5%
Total,4,50%,0,,0%,0,0%,0,,0%,0,,0%,,1,,12.5%,,3,,37.5%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
50006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,8,,5.88%,,0,,0%,,0,,0%
Vote by Mail,0,0%,2,,1.09%,0,0%,0,,0%,20,,10.87%,,0,,0%,,0,,0%
Total,0,0%,2,,0.63%,0,0%,0,,0%,28,,8.75%,,0,,0%,,0,,0%
50008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.5%,0,0%,0,,0%,11,,5.47%,,0,,0%,,0,,0%
Vote by Mail,0,0%,7,,2.37%,0,0%,1,,0.34%,25,,8.47%,,0,,0%,,0,,0%
Total,0,0%,8,,1.61%,0,0%,1,,0.2%,36,,7.26%,,0,,0%,,0,,0%
50010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0%,1,,1.49%,0,0%,0,,0%,7,,10.45%,,0,,0%,,0,,0%
Total,0,0%,1,,1.41%,0,0%,0,,0%,7,,9.86%,,0,,0%,,0,,0%
50012,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.53%,0,0%,0,,0%,12,,6.42%,,0,,0%,,0,,0%
Vote by Mail,0,0%,5,,1.58%,0,0%,0,,0%,32,,10.09%,,0,,0%,,0,,0%
Total,0,0%,6,,1.19%,0,0%,0,,0%,44,,8.73%,,0,,0%,,0,,0%
50014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,1,,2.22%,0,0%,0,,0%,8,,17.78%,,0,,0%,,0,,0%
Total,0,0%,1,,2.22%,0,0%,0,,0%,8,,17.78%,,0,,0%,,0,,0%
50018,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,11,,12.36%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,11,,12.22%,,0,,0%,,0,,0%
50020,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,3,,6%,,0,,0%,,0,,0%
Vote by Mail,0,0%,1,,1.45%,0,0%,0,,0%,8,,11.59%,,0,,0%,,1,,1.45%
Total,0,0%,1,,0.84%,0,0%,0,,0%,11,,9.24%,,0,,0%,,1,,0.84%
50026,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,0,,0%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
50006,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.74%,37,,27.21%,0,0%,0,,0%,136,,0,,,0%,0,,,0%,
Vote by Mail,15,8.15%,37,,20.11%,0,0%,0,,0%,184,,0,,,0%,0,,,0%,
Total,16,5%,74,,23.13%,0,0%,0,,0%,320,,0,,,0%,0,,,0%,
50008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,69,,34.33%,2,1%,0,,0%,201,,0,,,0%,0,,,0%,
Vote by Mail,16,5.42%,70,,23.73%,3,1.02%,0,,0%,295,,0,,,0%,0,,,0%,
Total,16,3.23%,139,,28.02%,5,1.01%,0,,0%,496,,0,,,0%,0,,,0%,
50010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,2,2.99%,11,,16.42%,0,0%,0,,0%,67,,0,,,0%,0,,,0%,
Total,2,2.82%,13,,18.31%,0,0%,0,,0%,71,,0,,,0%,0,,,0%,
50012,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,1.07%,64,,34.22%,2,1.07%,0,,0%,187,,0,,,0%,0,,,0%,
Vote by Mail,16,5.05%,71,,22.4%,5,1.58%,0,,0%,317,,0,,,0%,0,,,0%,
Total,18,3.57%,135,,26.79%,7,1.39%,0,,0%,504,,0,,,0%,0,,,0%,
50014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,2.22%,14,,31.11%,0,0%,0,,0%,45,,0,,,0%,0,,,0%,
Total,1,2.22%,14,,31.11%,0,0%,0,,0%,45,,0,,,0%,0,,,0%,
50018,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,5,5.62%,32,,35.96%,0,0%,0,,0%,89,,0,,,0%,0,,,0%,
Total,5,5.56%,32,,35.56%,0,0%,0,,0%,90,,0,,,0%,0,,,0%,
50020,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,15,,30%,0,0%,0,,0%,50,,0,,,0%,0,,,0%,
Vote by Mail,4,5.8%,12,,17.39%,0,0%,0,,0%,69,,0,,,0%,0,,,0%,
Total,4,3.36%,27,,22.69%,0,0%,0,,0%,119,,0,,,0%,0,,,0%,
50026,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,8,,0,,,0%,0,,,0%,
Total,0,0%,0,,0%,0,0%,0,,0%,8,,0,,,0%,0,,,0%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
50006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50012,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50018,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50020,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
50026,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
50028,,,,,,,,50028,,,,,,,,,,,,,
Polling Place,1,15,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,10,15,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,11,15,,,,,,Total,,,,0,,0%,,0,,0%,,,
50030,,,,,,,,50030,,,,,,,,,,,,,
Polling Place,3,105,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,80,105,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,83,105,,,,,,Total,,,,0,,0%,,0,,0%,,,
50032,,,,,,,,50032,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
52002,,,,,,,,52002,,,,,,,,,,,,,
Polling Place,150,595,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,233,595,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,383,595,,,,,,Total,,,,0,,0%,,0,,0%,,,
52004,,,,,,,,52004,,,,,,,,,,,,,
Polling Place,296,1067,,,,,,Polling Place,,,,1,,0.34%,,0,,0%,,,
Vote by Mail,374,1067,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,670,1067,,,,,,Total,,,,1,,0.15%,,0,,0%,,,
52006,,,,,,,,52006,,,,,,,,,,,,,
Polling Place,158,1123,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,452,1123,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,610,1123,,,,,,Total,,,,0,,0%,,0,,0%,,,
52008,,,,,,,,52008,,,,,,,,,,,,,
Polling Place,2,149,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,72,149,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,74,149,,,,,,Total,,,,0,,0%,,0,,0%,,,
52010,,,,,,,,52010,,,,,,,,,,,,,
Polling Place,126,540,,,,,,Polling Place,,,,1,,0.81%,,0,,0%,,,
Vote by Mail,149,540,,,,,,Vote by Mail,,,,2,,1.34%,,0,,0%,,,
Total,275,540,,,,,,Total,,,,3,,1.1%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
50028,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,3,30%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,3,,30%
Total,4,36.36%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,3,,27.27%
50030,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,13,16.46%,0,,0%,0,0%,0,,0%,0,,0%,,4,,5.06%,,19,,24.05%
Total,15,18.29%,0,,0%,0,0%,0,,0%,0,,0%,,4,,4.88%,,19,,23.17%
50032,,,,,,,,,,,,,,,,,,,,,
