Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0014204,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,19,,35.19%,0,0.00%,0,,0.00%,54,,0,,,0.00%,0,,,0.00%,
Vote by Mail,4,4.82%,27,,32.53%,0,0.00%,0,,0.00%,83,,0,,,0.00%,0,,,0.00%,
Total,4,2.92%,46,,33.58%,0,0.00%,0,,0.00%,137,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0013010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0013012,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0014000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0014006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0014100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0014200,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0014202,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0014204,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0014206,,,,,,,,0014206,,,,,,,,,,,,,
Polling Place,3,39,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,28,39,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,31,39,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0014208,,,,,,,,0014208,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0014222,,,,,,,,0014222,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0014226,,,,,,,,0014226,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0015000,,,,,,,,0015000,,,,,,,,,,,,,
Polling Place,69,185,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,80,185,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,149,185,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0015002,,,,,,,,0015002,,,,,,,,,,,,,
Polling Place,0,5,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,5,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,5,,,,,,Total,,,,****,,****,,****,,****,,,
0016000,,,,,,,,0016000,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0018000,,,,,,,,0018000,,,,,,,,,,,,,
Polling Place,74,272,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,157,272,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,231,272,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0014206,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,1,3.57%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,3.57%,,8,,28.57%
Total,2,6.45%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,3.23%,,10,,32.26%
0014208,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0014222,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0014226,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0015000,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,11.94%,0,,0.00%,2,2.99%,0,,0.00%,0,,0.00%,,1,,1.49%,,24,,35.82%
Vote by Mail,11,13.92%,0,,0.00%,0,0.00%,1,,1.27%,0,,0.00%,,3,,3.80%,,25,,31.65%
Total,19,13.01%,0,,0.00%,2,1.37%,1,,0.68%,0,,0.00%,,4,,2.74%,,49,,33.56%
0015002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0016000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0018000,,,,,,,,,,,,,,,,,,,,,
Polling Place,6,8.11%,1,,1.35%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,26,,35.14%
Vote by Mail,17,10.97%,1,,0.65%,1,0.65%,0,,0.00%,0,,0.00%,,7,,4.52%,,40,,25.81%
Total,23,10.04%,2,,0.87%,1,0.44%,0,,0.00%,0,,0.00%,,7,,3.06%,,66,,28.82%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0014206,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,17.86%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,16.13%,,0,,0.00%,,0,,0.00%
0014208,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0014222,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0014226,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0015000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,1.49%,0,0.00%,0,,0.00%,6,,8.96%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,7,,8.86%,0,0.00%,0,,0.00%,6,,7.59%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,8,,5.48%,0,0.00%,0,,0.00%,12,,8.22%,,0,,0.00%,,0,,0.00%
0015002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0016000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0018000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,7,,9.46%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,5,,3.23%,0,0.00%,0,,0.00%,21,,13.55%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,5,,2.18%,0,0.00%,0,,0.00%,28,,12.23%,,0,,0.00%,,0,,0.00%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0014206,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,1,3.57%,11,,39.29%,1,3.57%,0,,0.00%,28,,0,,,0.00%,0,,,0.00%,
Total,1,3.23%,11,,35.48%,1,3.23%,0,,0.00%,31,,0,,,0.00%,0,,,0.00%,
0014208,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0014222,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0014226,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0015000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,25,,37.31%,0,0.00%,0,,0.00%,67,,0,,,0.00%,0,,,0.00%,
Vote by Mail,2,2.53%,22,,27.85%,2,2.53%,0,,0.00%,79,,0,,,0.00%,0,,,0.00%,
Total,2,1.37%,47,,32.19%,2,1.37%,0,,0.00%,146,,0,,,0.00%,0,,,0.00%,
0015002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0016000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0018000,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.35%,31,,41.89%,2,2.70%,0,,0.00%,74,,0,,,0.00%,0,,,0.00%,
Vote by Mail,14,9.03%,47,,30.32%,2,1.29%,0,,0.00%,155,,0,,,0.00%,0,,,0.00%,
Total,15,6.55%,78,,34.06%,4,1.75%,0,,0.00%,229,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0014206,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0014208,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0014222,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0014226,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0015000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0015002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0016000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0018000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0018002,,,,,,,,0018002,,,,,,,,,,,,,
Polling Place,115,359,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,219,359,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,334,359,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0018006,,,,,,,,0018006,,,,,,,,,,,,,
Polling Place,1,76,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,40,76,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,41,76,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0018008,,,,,,,,0018008,,,,,,,,,,,,,
Polling Place,0,21,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,20,21,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,20,21,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0018010,,,,,,,,0018010,,,,,,,,,,,,,
Polling Place,2,68,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,56,68,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,58,68,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0020000,,,,,,,,0020000,,,,,,,,,,,,,
Polling Place,80,222,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,115,222,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,195,222,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0021000,,,,,,,,0021000,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
0024000,,,,,,,,0024000,,,,,,,,,,,,,
Polling Place,174,459,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,226,459,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,400,459,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0024002,,,,,,,,0024002,,,,,,,,,,,,,
Polling Place,0,5,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,3,5,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,3,5,,,,,,Total,,,,****,,****,,****,,****,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0018002,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,10.62%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,2,,1.77%,,35,,30.97%
Vote by Mail,29,13.49%,0,,0.00%,2,0.93%,0,,0.00%,0,,0.00%,,11,,5.12%,,50,,23.26%
Total,41,12.50%,0,,0.00%,2,0.61%,0,,0.00%,0,,0.00%,,13,,3.96%,,85,,25.91%
0018006,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,1,2.50%,0,,0.00%,1,2.50%,0,,0.00%,0,,0.00%,,1,,2.50%,,10,,25.00%
Total,1,2.44%,0,,0.00%,1,2.44%,0,,0.00%,0,,0.00%,,1,,2.44%,,11,,26.83%
0018008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,6,,30.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,6,,30.00%
0018010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,10,18.87%,0,,0.00%,1,1.89%,0,,0.00%,0,,0.00%,,4,,7.55%,,13,,24.53%
Total,11,20.00%,0,,0.00%,1,1.82%,0,,0.00%,0,,0.00%,,4,,7.27%,,13,,23.64%
0020000,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,12.82%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,26,,33.33%
Vote by Mail,16,14.41%,0,,0.00%,1,0.90%,0,,0.00%,0,,0.00%,,6,,5.41%,,24,,21.62%
Total,26,13.76%,0,,0.00%,1,0.53%,0,,0.00%,0,,0.00%,,6,,3.17%,,50,,26.46%
0021000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0024000,,,,,,,,,,,,,,,,,,,,,
Polling Place,25,14.45%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,0.58%,,72,,41.62%
Vote by Mail,32,14.29%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,8,,3.57%,,91,,40.63%
Total,57,14.36%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,9,,2.27%,,163,,41.06%
0024002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0018002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,1,,0.88%,12,,10.62%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,4,,1.86%,0,0.00%,0,,0.00%,21,,9.77%,,1,,0.47%,,0,,0.00%
Total,0,0.00%,4,,1.22%,0,0.00%,1,,0.30%,33,,10.06%,,1,,0.30%,,0,,0.00%
0018006,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,1,,2.50%,0,0.00%,0,,0.00%,5,,12.50%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,2.44%,0,0.00%,0,,0.00%,5,,12.20%,,0,,0.00%,,0,,0.00%
0018008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,2,,10.00%,0,0.00%,0,,0.00%,4,,20.00%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,10.00%,0,0.00%,0,,0.00%,4,,20.00%,,0,,0.00%,,0,,0.00%
0018010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,1,,1.89%,0,0.00%,0,,0.00%,9,,16.98%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,1.82%,0,0.00%,0,,0.00%,9,,16.36%,,0,,0.00%,,0,,0.00%
0020000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,3.85%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,4,,3.60%,0,0.00%,0,,0.00%,19,,17.12%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,4,,2.12%,0,0.00%,0,,0.00%,22,,11.64%,,0,,0.00%,,0,,0.00%
0021000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0024000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,0.58%,0,0.00%,0,,0.00%,5,,2.89%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,11,,4.91%,0,0.00%,0,,0.00%,15,,6.70%,,0,,0.00%,,1,,0.45%
Total,0,0.00%,12,,3.02%,0,0.00%,0,,0.00%,20,,5.04%,,0,,0.00%,,1,,0.25%
0024002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0018002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,48,,42.48%,3,2.65%,0,,0.00%,113,,0,,,0.00%,0,,,0.00%,
Vote by Mail,15,6.98%,80,,37.21%,2,0.93%,0,,0.00%,215,,0,,,0.00%,0,,,0.00%,
Total,15,4.57%,128,,39.02%,5,1.52%,0,,0.00%,328,,0,,,0.00%,0,,,0.00%,
0018006,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,5,12.50%,16,,40.00%,0,0.00%,0,,0.00%,40,,0,,,0.00%,0,,,0.00%,
Total,5,12.20%,16,,39.02%,0,0.00%,0,,0.00%,41,,0,,,0.00%,0,,,0.00%,
0018008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,5.00%,7,,35.00%,0,0.00%,0,,0.00%,20,,0,,,0.00%,0,,,0.00%,
Total,1,5.00%,7,,35.00%,0,0.00%,0,,0.00%,20,,0,,,0.00%,0,,,0.00%,
0018010,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,2,3.77%,13,,24.53%,0,0.00%,0,,0.00%,53,,0,,,0.00%,0,,,0.00%,
Total,2,3.64%,14,,25.45%,0,0.00%,0,,0.00%,55,,0,,,0.00%,0,,,0.00%,
0020000,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.28%,36,,46.15%,2,2.56%,0,,0.00%,78,,0,,,0.00%,0,,,0.00%,
Vote by Mail,7,6.31%,32,,28.83%,2,1.80%,0,,0.00%,111,,0,,,0.00%,0,,,0.00%,
Total,8,4.23%,68,,35.98%,4,2.12%,0,,0.00%,189,,0,,,0.00%,0,,,0.00%,
0021000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
